source_entry_id,source_headword,source_volume,ordinal,raw_target,raw_context,status,target_entry_id,target_headword,target_volume,match_words,redirect_hops,suffix_stripped
Bd03_G-Inn:0308:0229,Han Fei Tzu,Bd03_G-Inn,1,Konfuzianismus,"Konfuzianismus, für den Menschlichkeit und Wohlwollen die ideologischen Gr",cross_volume,Bd04_Ins-Loc:0308:0222,Konfuzianismus,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0308:0229,Han Fei Tzu,Bd03_G-Inn,2,Egoismus,Egoismus aber auch wirkungsvoll operieren läßt,cross_volume,Bd02_C-F:0297:0334,Egoismus,Bd02_C-F,1,0,
Bd03_G-Inn:0308:0229,Han Fei Tzu,Bd03_G-Inn,3,Tao-te,Tao-te ching,cross_volume,Bd07_Re-Te:0670:0577,Tao-te ching,Bd07_Re-Te,2,0,
Bd03_G-Inn:0308:0229,Han Fei Tzu,Bd03_G-Inn,4,Taoismus,"Taoismus, dem H",cross_volume,Bd07_Re-Te:0670:0576,Taoismus,Bd07_Re-Te,1,0,
Bd03_G-Inn:0308:0229,Han Fei Tzu,Bd03_G-Inn,5,Nicht-Handeln,Nicht-Handeln (wu-wei,cross_volume,Bd05_Log-N:0586:0462,Nicht-Handeln,Bd05_Log-N,1,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,0,Theoriebeladenheit,Theoriebeladenheit der Beobachtung,cross_volume,Bd08_Th-Z:0053:0024,Theoriebeladenheit,Bd08_Th-Z,1,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,1,Gestalttheorie,"Gestalttheorie verdeutlichen, daß gleiche Reizkonstellationen und Wahrnehm",same_volume,Bd03_G-Inn:0143:0104,Gestalttheorie,Bd03_G-Inn,1,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,2,Naturgesetze,Naturgesetze (,deinflected,Bd05_Log-N:0529:0418,Naturgesetz,Bd05_Log-N,1,0,e
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,3,Gesetz,Gesetz (exakte Wissenschaften,same_volume,Bd03_G-Inn:0138:0098,Gesetz (exakte Wissenschaften),Bd03_G-Inn,3,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,4,Theoriesprache,Theoriesprache,cross_volume,Bd08_Th-Z:0064:0030,Theoriesprache,Bd08_Th-Z,1,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,5,Holismus,"Holismus, nach dem ganze Begriffssysteme die primär bedeutungstragen",same_volume,Bd03_G-Inn:0445:0320,Holismus,Bd03_G-Inn,1,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,6,ars,"ars inveniendi,",cross_volume,Bd01_A-B:0264:0359,ars inveniendi,Bd01_A-B,2,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,7,Entdeckungszusammenhang/Begründungszusammenhang,Entdeckungszusammenhang/Begründungszusammenhang,slash_half,Bd02_C-F:0348:0403,Entdeckungszusammenhang/Begründungszusammenhang,Bd02_C-F,1,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,8,Induktion,Induktion,same_volume,Bd03_G-Inn:0612:0459,Induktion,Bd03_G-Inn,1,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,9,Analogie,Analogie oder Symmetrie (,cross_volume,Bd01_A-B:0141:0191,Analogie,Bd01_A-B,1,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,10,symmetrisch/Symmetrie,symmetrisch/Symmetrie (geometrisch,cross_volume,Bd07_Re-Te:0631:0538,symmetrisch/Symmetrie (geometrisch),Bd07_Re-Te,2,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,11,symmetrisch/Symmetrie,symmetrisch/Symmetrie (logisch,cross_volume,Bd07_Re-Te:0633:0539,symmetrisch/Symmetrie (logisch),Bd07_Re-Te,2,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,12,symmetrisch/Symmetrie,symmetrisch/Symmetrie (naturphilosophisch,cross_volume,Bd07_Re-Te:0634:0540,symmetrisch/Symmetrie (naturphilosophisch),Bd07_Re-Te,2,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,13,Kopenhagener,Kopenhagener Deutung der,cross_volume,Bd04_Ins-Loc:0371:0292,Kopenhagener Deutung,Bd04_Ins-Loc,2,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,14,Quantentheorie,Quantentheorie,cross_volume,Bd06_O-Ra:0552:0434,Quantentheorie,Bd06_O-Ra,1,0,
Bd03_G-Inn:0309:0230,Hanson,Bd03_G-Inn,15,Paradigma,Paradigma,cross_volume,Bd06_O-Ra:0108:0086,Paradigma,Bd06_O-Ra,1,0,
Bd03_G-Inn:0310:0231,Hare,Bd03_G-Inn,0,deskriptiv/präskriptiv,deskriptiv/präskriptiv,cross_volume,Bd06_O-Ra:0438:0321,präskriptiv,Bd06_O-Ra,1,0,
Bd03_G-Inn:0310:0231,Hare,Bd03_G-Inn,1,Universalisierung,Universalisierung,cross_volume,Bd08_Th-Z:0218:0174,Universalisierung,Bd08_Th-Z,1,0,
Bd03_G-Inn:0310:0231,Hare,Bd03_G-Inn,2,Naturalismus,Naturalismus (ethisch,cross_volume,Bd05_Log-N:0524:0414,Naturalismus (ethisch),Bd05_Log-N,2,0,
Bd03_G-Inn:0310:0231,Hare,Bd03_G-Inn,3,Emotivismus,Emotivismus als unangemessene Auffassungen der Funktion von Moralurteil,cross_volume,Bd02_C-F:0333:0385,Emotivismus,Bd02_C-F,1,0,
Bd03_G-Inn:0310:0231,Hare,Bd03_G-Inn,4,Behauptungen,"Behauptungen, Feststellungen",deinflected,Bd01_A-B:0418:0526,Behauptung,Bd01_A-B,1,0,en
Bd03_G-Inn:0310:0231,Hare,Bd03_G-Inn,5,Prädikatoren,Prädikatoren,deinflected,Bd06_O-Ra:0421:0303,Prädikator,Bd06_O-Ra,1,0,en
Bd03_G-Inn:0310:0231,Hare,Bd03_G-Inn,6,Präskriptivismus,Präskriptivismus,cross_volume,Bd06_O-Ra:0439:0322,Präskriptivismus,Bd06_O-Ra,1,0,
Bd03_G-Inn:0310:0231,Hare,Bd03_G-Inn,7,Imperativ,"Imperativ, kategorischer",same_volume,Bd03_G-Inn:0572:0421,"Imperativ, kategorischer",Bd03_G-Inn,2,0,
Bd03_G-Inn:0310:0231,Hare,Bd03_G-Inn,8,Interesse,Interesse möglichst gleich zu gewichten,cross_volume,Bd04_Ins-Loc:0051:0023,Interesse,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0310:0231,Hare,Bd03_G-Inn,9,Utilitarismus,"Utilitarismus folgen, nach der die Verrechnung der positiven und negative",cross_volume,Bd08_Th-Z:0264:0239,Utilitarismus,Bd08_Th-Z,1,0,
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,0,Dualismus,"Dualismus,",cross_volume,Bd02_C-F:0268:0306,Dualismus,Bd02_C-F,1,0,
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,1,res,res cogitans/res extensa,cross_volume,Bd07_Re-Te:0132:0100,res cogitans/res extensa,Bd07_Re-Te,3,0,
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,2,Leib-Seele-Problems,Leib-Seele-Problems,deinflected,Bd04_Ins-Loc:0545:0423,Leib-Seele-Problem,Bd04_Ins-Loc,1,0,s
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,3,Okkasionalismus,Okkasionalismus,cross_volume,Bd06_O-Ra:0043:0026,Okkasionalismus,Bd06_O-Ra,1,0,
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,4,Monadentheorie,Monadentheorie führt diese Vorstellung einerseits in Verbindung mit dem Sa,cross_volume,Bd05_Log-N:0463:0359,Monadentheorie,Bd05_Log-N,1,0,
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,5,Grund,"Grund, Satz vom",same_volume,Bd03_G-Inn:0250:0186,"Grund, Satz vom",Bd03_G-Inn,3,0,
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,6,Extremalprinzipien,Extremalprinzipien zur These von der besten aller möglichen Welten (,cross_volume,Bd02_C-F:0483:0536,Extremalprinzipien,Bd02_C-F,1,0,
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,7,Welt,"Welt, beste",cross_volume,Bd08_Th-Z:0468:0440,"Welt, beste",Bd08_Th-Z,2,0,
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,8,Monade,Monade durch beliebige Aussagen über andere Monaden zu erweitern u,cross_volume,Bd05_Log-N:0461:0358,Monade,Bd05_Log-N,1,0,
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,9,Laplacescher,"Laplacescher Dämon bekannten Konzeption Gebrauch, daß sich künftige Zust",cross_volume,Bd04_Ins-Loc:0480:0381,Laplacescher Dämon,Bd04_Ins-Loc,2,0,
Bd03_G-Inn:0311:0232,"Harmonie, prästabilierte",Bd03_G-Inn,10,Begriff,"Begriff, vollständiger",cross_volume,Bd01_A-B:0411:0514,"Begriff, vollständiger",Bd01_A-B,2,0,
Bd03_G-Inn:0312:0233,Hart,Bd03_G-Inn,0,Ordinary,Ordinary Language Philosophy der Oxforder Richtung (J,cross_volume,Bd06_O-Ra:0067:0047,Ordinary Language Philosophy,Bd06_O-Ra,3,0,
Bd03_G-Inn:0312:0233,Hart,Bd03_G-Inn,1,Recht,Recht und,cross_volume,Bd07_Re-Te:0037:0014,Recht,Bd07_Re-Te,1,0,
Bd03_G-Inn:0312:0233,Hart,Bd03_G-Inn,2,Moral,Moral,cross_volume,Bd05_Log-N:0477:0372,Moral,Bd05_Log-N,1,0,
Bd03_G-Inn:0312:0233,Hart,Bd03_G-Inn,3,Rechtspositivismus,"Rechtspositivismus – deutlich, daß die These der begrifflichen Trennung von Re",cross_volume,Bd07_Re-Te:0042:0019,Rechtspositivismus,Bd07_Re-Te,1,0,
Bd03_G-Inn:0312:0233,Hart,Bd03_G-Inn,4,Kognitivismus,Kognitivismus,cross_volume,Bd04_Ins-Loc:0269:0181,Kognitivismus,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0312:0233,Hart,Bd03_G-Inn,5,Strafe,Strafe,cross_volume,Bd07_Re-Te:0559:0459,Strafe,Bd07_Re-Te,1,0,
Bd03_G-Inn:0312:0233,Hart,Bd03_G-Inn,6,Naturrecht,Naturrecht,cross_volume,Bd05_Log-N:0536:0421,Naturrecht,Bd05_Log-N,1,0,
Bd03_G-Inn:0314:0234,Hartley,Bd03_G-Inn,0,Idee,Idee (historisch,same_volume,Bd03_G-Inn:0534:0386,Idee (historisch),Bd03_G-Inn,2,0,
Bd03_G-Inn:0314:0234,Hartley,Bd03_G-Inn,1,theologia,theologia naturalis,cross_volume,Bd08_Th-Z:0029:0009,theologia naturalis,Bd08_Th-Z,2,0,
Bd03_G-Inn:0314:0234,Hartley,Bd03_G-Inn,2,Naturalismus,Naturalismus (ethisch,cross_volume,Bd05_Log-N:0524:0414,Naturalismus (ethisch),Bd05_Log-N,2,0,
Bd03_G-Inn:0314:0234,Hartley,Bd03_G-Inn,3,Affekten,Affekten ist,deinflected,Bd01_A-B:0069:0079,Affekt,Bd01_A-B,1,0,en
Bd03_G-Inn:0314:0234,Hartley,Bd03_G-Inn,4,Assoziationstheorien,Assoziationstheorien (einschließlich Lerntheorie,deinflected,Bd01_A-B:0276:0374,Assoziationstheorie,Bd01_A-B,1,0,n
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,0,Neukantianismus,Neukantianismus,cross_volume,Bd05_Log-N:0559:0445,Neukantianismus,Bd05_Log-N,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,1,Metaphysik,Metaphysik H,cross_volume,Bd05_Log-N:0391:0278,Metaphysik,Bd05_Log-N,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,2,Idealismus,"Idealismus, absoluter",same_volume,Bd03_G-Inn:0526:0374,"Idealismus, absoluter",Bd03_G-Inn,2,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,3,Unbewußte,"Unbewußte, das",cross_volume,Bd08_Th-Z:0188:0151,"Unbewußte, das",Bd08_Th-Z,2,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,4,Nihilismus,"Nihilismus,",cross_volume,Bd05_Log-N:0603:0473,Nihilismus,Bd05_Log-N,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,5,Teleologie,Teleologie,cross_volume,Bd07_Re-Te:0706:0607,Teleologie,Bd07_Re-Te,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,6,Wille,"Wille schließlich, im menschlichen",cross_volume,Bd08_Th-Z:0533:0510,Wille,Bd08_Th-Z,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,7,Bewußtsein,"Bewußtsein, sein eigenes Ende will, weist auch dem",cross_volume,Bd01_A-B:0475:0593,Bewußtsein,Bd01_A-B,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,8,Bösen,Bösen und der,deinflected,Bd01_A-B:0535:0673,"Böse, das",Bd01_A-B,1,0,n
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,9,Kultur,Kultur ihre Funktion in der Restitution des,cross_volume,Bd04_Ins-Loc:0425:0341,Kultur,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,10,Nichts,Nichts anstelle des,cross_volume,Bd05_Log-N:0588:0465,Nichts,Bd05_Log-N,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,11,Seins,Seins zu,deinflected,Bd07_Re-Te:0333:0268,"Sein, das",Bd07_Re-Te,1,0,s
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,12,Pessimismus,Pessimismus,cross_volume,Bd06_O-Ra:0176:0155,Pessimismus,Bd06_O-Ra,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,13,Systeme,Systeme,deinflected,Bd07_Re-Te:0651:0559,System,Bd07_Re-Te,1,0,e
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,14,Monismus,Monismus des Unbewußten als des,cross_volume,Bd05_Log-N:0465:0360,Monismus,Bd05_Log-N,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,15,Natur,Natur und,cross_volume,Bd05_Log-N:0520:0412,Natur,Bd05_Log-N,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,16,Geist,Geist beide Erscheinungsformen des Unbewußten sind,same_volume,Bd03_G-Inn:0069:0042,Geist,Bd03_G-Inn,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,17,Realismus,Realismus (erkenntnistheoretisch,cross_volume,Bd07_Re-Te:0023:0006,Realismus (erkenntnistheoretisch),Bd07_Re-Te,2,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,18,Realismus,Realismus (ontologisch,cross_volume,Bd07_Re-Te:0025:0007,Realismus (ontologisch),Bd07_Re-Te,2,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,19,Dinge,Dinge an sich,deinflected,Bd02_C-F:0234:0255,Ding,Bd02_C-F,1,0,e
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,20,Vitalismus,Vitalismus,cross_volume,Bd08_Th-Z:0359:0343,Vitalismus,Bd08_Th-Z,1,0,
Bd03_G-Inn:0315:0235,Hartmann,Bd03_G-Inn,21,Darwinismus,Darwinismus,cross_volume,Bd02_C-F:0140:0158,Darwinismus,Bd02_C-F,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,0,Neukantianismus,Neukantianismus (H,cross_volume,Bd05_Log-N:0559:0445,Neukantianismus,Bd05_Log-N,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,1,Phänomenologie,Phänomenologie E,cross_volume,Bd06_O-Ra:0195:0175,Phänomenologie,Bd06_O-Ra,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,2,Gegenstandstheorie,Gegenstandstheorie A,same_volume,Bd03_G-Inn:0061:0034,Gegenstandstheorie,Bd03_G-Inn,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,3,Idealismus,"Idealismus, deutscher",same_volume,Bd03_G-Inn:0526:0375,"Idealismus, deutscher",Bd03_G-Inn,2,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,4,Realismus,"Realismus, kritischer",cross_volume,Bd07_Re-Te:0030:0009,"Realismus, kritischer",Bd07_Re-Te,2,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,5,Historismus,Historismus und Positivismus (,same_volume,Bd03_G-Inn:0433:0313,Historismus,Bd03_G-Inn,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,6,Positivismus,Positivismus (historisch,cross_volume,Bd06_O-Ra:0403:0278,Positivismus (historisch),Bd06_O-Ra,2,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,7,Positivismus,Positivismus (systematisch,cross_volume,Bd06_O-Ra:0405:0279,Positivismus (systematisch),Bd06_O-Ra,2,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,8,Teleologie,Teleologie,cross_volume,Bd07_Re-Te:0706:0607,Teleologie,Bd07_Re-Te,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,9,Rationalismus,Rationalismus der traditionellen Wesensontologie zu überwinden,cross_volume,Bd06_O-Ra:0600:0480,Rationalismus,Bd06_O-Ra,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,10,Apriorismus,Apriorismus vermeidet er durch die phänomenologische Analyse lebenswelt,cross_volume,Bd01_A-B:0209:0302,Apriorismus,Bd01_A-B,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,11,Kategorie,Kategorie,cross_volume,Bd04_Ins-Loc:0191:0128,Kategorie,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,12,Geist,"Geist, objektiver",same_volume,Bd03_G-Inn:0072:0044,"Geist, objektiver",Bd03_G-Inn,2,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,13,Ontologie,Ontologie methodisch nachgeordnet,cross_volume,Bd06_O-Ra:0054:0034,Ontologie,Bd06_O-Ra,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,14,Aporie,Aporie,cross_volume,Bd01_A-B:0204:0292,Aporie,Bd01_A-B,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,15,Wertethik,Wertethik Schelers ähnliche Analyse,cross_volume,Bd08_Th-Z:0487:0460,Wertethik,Bd08_Th-Z,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,16,Atheismus,"Atheismus postulieren, um das an der Erkenntnis der Werte sich orient",cross_volume,Bd01_A-B:0298:0387,Atheismus,Bd01_A-B,1,0,
Bd03_G-Inn:0316:0236,Hartmann,Bd03_G-Inn,17,Schöne,Schöne bestehe im Erscheinungsverhältnis von unsichtbarem Hintergr,cross_volume,Bd07_Re-Te:0296:0240,"Schöne, das",Bd07_Re-Te,1,0,
Bd03_G-Inn:0318:0237,Harvey,Bd03_G-Inn,0,Padua,"Padua, Schule von",cross_volume,Bd06_O-Ra:0095:0075,"Padua, Schule von",Bd06_O-Ra,3,0,
Bd03_G-Inn:0318:0237,Harvey,Bd03_G-Inn,1,causae,causae finales,deinflected,Bd02_C-F:0050:0037,causa,Bd02_C-F,1,0,e
Bd03_G-Inn:0318:0237,Harvey,Bd03_G-Inn,2,Evolution,Evolution,cross_volume,Bd02_C-F:0457:0503,Evolution,Bd02_C-F,1,0,
Bd03_G-Inn:0318:0237,Harvey,Bd03_G-Inn,3,Vitalismus,Vitalismus,cross_volume,Bd08_Th-Z:0359:0343,Vitalismus,Bd08_Th-Z,1,0,
Bd03_G-Inn:0318:0237,Harvey,Bd03_G-Inn,4,Urzeugung,Urzeugung nicht ausschließt,cross_volume,Bd08_Th-Z:0262:0236,Urzeugung,Bd08_Th-Z,1,0,
Bd03_G-Inn:0318:0237,Harvey,Bd03_G-Inn,5,Reduktion,Reduktion,cross_volume,Bd07_Re-Te:0045:0024,Reduktion,Bd07_Re-Te,1,0,
Bd03_G-Inn:0320:0238,Haubersches Theorem,Bd03_G-Inn,0,Klassenlogik,Klassenlogik,cross_volume,Bd04_Ins-Loc:0249:0165,Klassenlogik,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0320:0238,Haubersches Theorem,Bd03_G-Inn,1,Logik,"Logik, konstruktive",cross_volume,Bd05_Log-N:0078:0039,"Logik, konstruktive",Bd05_Log-N,2,0,
Bd03_G-Inn:0320:0238,Haubersches Theorem,Bd03_G-Inn,2,Junktorenlogik,Junktorenlogik,cross_volume,Bd04_Ins-Loc:0146:0097,Junktorenlogik,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0320:0238,Haubersches Theorem,Bd03_G-Inn,3,Subjunktionen,"Subjunktionen B1 → A1,",deinflected,Bd07_Re-Te:0593:0483,Subjunktion,Bd07_Re-Te,1,0,en
Bd03_G-Inn:0320:0238,Haubersches Theorem,Bd03_G-Inn,4,Adjunktion,Adjunktion und durch Bi →¬Bj (für alle i bzw,cross_volume,Bd01_A-B:0062:0070,Adjunktion,Bd01_A-B,1,0,
Bd03_G-Inn:0320:0238,Haubersches Theorem,Bd03_G-Inn,5,Logik,"Logik, klassische",cross_volume,Bd05_Log-N:0075:0036,"Logik, klassische",Bd05_Log-N,2,0,
Bd03_G-Inn:0320:0239,Haufenschluß,Bd03_G-Inn,0,Sorites,Sorites,cross_volume,Bd07_Re-Te:0449:0379,Sorites,Bd07_Re-Te,1,0,
Bd03_G-Inn:0320:0240,Hausdorff,Bd03_G-Inn,0,Mengenlehre,Mengenlehre und mengentheoretischer,cross_volume,Bd05_Log-N:0350:0246,Mengenlehre,Bd05_Log-N,1,0,
Bd03_G-Inn:0320:0240,Hausdorff,Bd03_G-Inn,1,Topologie,Topologie,cross_volume,Bd08_Th-Z:0117:0060,Topologie,Bd08_Th-Z,1,0,
Bd03_G-Inn:0320:0240,Hausdorff,Bd03_G-Inn,2,Umgebung,Umgebung erinnert die Bezeichnung,cross_volume,Bd08_Th-Z:0183:0135,Umgebung,Bd08_Th-Z,1,0,
Bd03_G-Inn:0320:0240,Hausdorff,Bd03_G-Inn,3,Ordnung,Ordnung,cross_volume,Bd06_O-Ra:0067:0048,Ordnung,Bd06_O-Ra,1,0,
Bd03_G-Inn:0320:0240,Hausdorff,Bd03_G-Inn,4,Zornsche,Zornsche Lemma,unresolved,,,,1,0,
Bd03_G-Inn:0320:0240,Hausdorff,Bd03_G-Inn,5,kongruent/Kongruenz,kongruent/Kongruenz,slash_half,Bd04_Ins-Loc:0311:0224,kongruent/Kongruenz,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0320:0240,Hausdorff,Bd03_G-Inn,6,Auswahlaxiom,Auswahlaxiom und ist daher nicht konstruktiv (,cross_volume,Bd01_A-B:0336:0428,Auswahlaxiom,Bd01_A-B,1,0,
Bd03_G-Inn:0320:0240,Hausdorff,Bd03_G-Inn,7,konstruktiv/Konstruktivität,konstruktiv/Konstruktivität,slash_half,Bd04_Ins-Loc:0333:0259,konstruktiv/Konstruktivität,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,0,symmetrisch/Symmetrie,symmetrisch/Symmetrie (naturphilosophisch,cross_volume,Bd07_Re-Te:0634:0540,symmetrisch/Symmetrie (naturphilosophisch),Bd07_Re-Te,2,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,1,Kosmologie,Kosmologie,cross_volume,Bd04_Ins-Loc:0390:0308,Kosmologie,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,2,Relativitätstheorie,"Relativitätstheorie, allgemeine",cross_volume,Bd07_Re-Te:0101:0079,"Relativitätstheorie, allgemeine",Bd07_Re-Te,2,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,3,Gravitation,"Gravitation so stark, daß selbst Lichtstrahlen aus solchen Punktsingula",same_volume,Bd03_G-Inn:0219:0165,Gravitation,Bd03_G-Inn,1,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,4,Kosmologie,Kosmologie,cross_volume,Bd04_Ins-Loc:0390:0308,Kosmologie,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,5,Quantentheorie,Quantentheorie,cross_volume,Bd06_O-Ra:0552:0434,Quantentheorie,Bd06_O-Ra,1,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,6,Entropie,Entropie,cross_volume,Bd02_C-F:0351:0410,Entropie,Bd02_C-F,1,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,7,Thermodynamik,Thermodynamik vorliegt,cross_volume,Bd08_Th-Z:0072:0033,Thermodynamik,Bd08_Th-Z,1,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,8,imaginären,"imaginären Zahlenwerten it für die Zeit so bestimmt, daß sich ein 4- d",deinflected,Bd03_G-Inn:0567:0411,imaginär,Bd03_G-Inn,1,0,en
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,9,Beweger,"Beweger, unbewegter",cross_volume,Bd01_A-B:0463:0579,"Beweger, unbewegter",Bd01_A-B,2,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,10,Falsifikation,Falsifikation,cross_volume,Bd02_C-F:0490:0543,Falsifikation,Bd02_C-F,1,0,
Bd03_G-Inn:0321:0241,Hawking,Bd03_G-Inn,11,Positivismus,Positivismus (systematisch,cross_volume,Bd06_O-Ra:0405:0279,Positivismus (systematisch),Bd06_O-Ra,2,0,
Bd03_G-Inn:0323:0242,Hayek,Bd03_G-Inn,0,Eigentum,Eigentum,cross_volume,Bd02_C-F:0302:0341,Eigentum,Bd02_C-F,1,0,
Bd03_G-Inn:0323:0242,Hayek,Bd03_G-Inn,1,Geld,"Geld auszugeben, für den Produzenten ein Wissen, was vom Konsume",same_volume,Bd03_G-Inn:0078:0048,Geld,Bd03_G-Inn,1,0,
Bd03_G-Inn:0323:0242,Hayek,Bd03_G-Inn,2,Bedürfnisse,Bedürfnisse,unresolved,,,,1,0,
Bd03_G-Inn:0323:0242,Hayek,Bd03_G-Inn,3,Liberalismus,"Liberalismus, zumal jede privatwirtschaftliche Ordnung immer auf einem d",cross_volume,Bd04_Ins-Loc:0585:0449,Liberalismus,Bd04_Ins-Loc,1,0,
Bd03_G-Inn:0323:0242,Hayek,Bd03_G-Inn,4,Ideologien,Ideologien und,deinflected,Bd03_G-Inn:0556:0400,Ideologie,Bd03_G-Inn,1,0,n
Bd03_G-Inn:0323:0242,Hayek,Bd03_G-Inn,5,Utopien,Utopien im nationalsozialistischen bzw,deinflected,Bd08_Th-Z:0268:0240,Utopie,Bd08_Th-Z,1,0,n
